m,n
163,129
145,100
120,115
21,176
46,18
20,146
142,195
54,140
28,93
73,102
119,28
156,84
85,58
68,43
184,22
28,27
169,47
172,123
117,139
20,123
26,95
151,173
42,104
169,161
106,183
28,95
118,156
24,145
162,197
155,78
29,34
175,104
163,36
144,25
45,161
82,43
121,81
139,163
57,119
192,37
27,122
119,43
53,165
197,199
11,124
141,45
125,121
81,180
98,46
12,160
192,46
68,95
91,115
71,198
89,49
129,149
143,51
138,11
135,170
39,74
178,39
72,107
135,22
156,173
171,104
13,64
189,65
144,184
131,55
137,17
15,151
170,185
166,153
81,155
85,145
94,72
67,21
124,81
197,96
99,49
139,158
107,77
179,166
175,42
21,143
154,139
110,155
48,42
96,140
113,161
75,190
111,58
149,46
170,22
165,12
163,42
36,29
174,116
118,44
194,20
44,51
200,124
146,48
161,188
111,49
58,60
31,119
172,136
61,149
130,37
186,17
115,54
68,81
137,42
181,74
102,117
91,138
53,192
129,111
115,49
49,44
29,197
78,189
69,155
99,81
117,166
106,30
62,89
136,93
98,142
15,120
15,137
137,185
16,43
80,85
196,66
101,184
33,57
88,85
36,117
113,44
91,192
180,197
148,121
131,135
32,150
51,162
28,26
80,66
38,181
194,82
45,69
191,60
32,69
13,99
22,160
193,25
90,140
174,104
132,47
101,96
10,182
112,61
21,156
181,163
168,129
75,195
11,99
82,76
80,39
31,163
71,181
69,190
23,133
23,141
51,68
128,153
52,51
175,127
176,125
47,23
177,126
127,165
136,37
31,112
67,96
51,168
78,188
84,189
188,150
65,25
97,147
142,60
177,163
183,62
124,26
177,118
195,25
147,195
126,87
148,149
105,112
141,56
61,102
175,134
120,28
181,132
64,31
142,15
159,70
78,42
58,158
86,147
116,69
83,104
44,182
172,127
74,133
147,72
194,143
53,170
161,21
80,129
58,116
50,162
92,170
119,157
21,157
81,161
68,35
90,166
70,168
53,131
158,78
48,23
28,167
69,108
176,84
122,19
81,159
70,118
62,199
192,15
117,70
67,174
34,44
164,46
153,53
135,57
135,142
35,139
50,32
100,142
29,128
126,91
89,177
161,30
66,197
191,106
185,21
150,17
117,171
170,27
39,119
165,81
190,94
125,196
102,27
126,169
135,65
135,65
134,58
33,135
72,145
43,63
48,27
102,145
62,144
47,10
18,171
165,111
103,78
139,123
155,103
29,186
99,106
139,126
36,96
70,40
99,46
72,29
188,119
73,94
58,185
59,147
139,180
44,58
11,189
117,195
48,197
143,96
59,112
109,171
185,73
62,98
41,20
26,14
47,144
27,144
166,79
126,178
55,19
88,52
157,193
40,167
35,151
187,57
157,122
34,139
178,180
168,173
106,124
165,81
41,28
194,199
153,30
27,137
122,192
58,31
125,48
181,17
18,82
172,174
38,149
16,186
174,120
74,134
170,105
110,128
127,13
93,33
28,162
114,193
70,55
70,167
98,126
122,101
158,79
136,118
95,100
10,87
27,186
182,155
42,55
82,166
87,35
157,36
79,91
189,91
26,19
123,107
151,88
141,113
145,165
168,103
83,134
70,164
56,49
117,144
60,51
181,172
166,111
147,20
104,193
36,53
126,88
56,190
77,160
169,71
141,108
69,42
181,27
65,183
107,104
138,176
148,150
133,181
171,159
118,119
160,178
38,151
22,115
102,176
125,115
81,199
132,136
41,156
30,195
144,158
65,100
89,200
34,63
176,10
200,66
96,74
167,163
80,140
22,61
95,150
176,71
100,53
25,107
71,174
190,188
127,164
52,57
142,63
47,158
143,156
40,14
48,139
160,98
123,27
71,96
118,15
180,57
108,70
153,119
116,119
53,115
158,142
134,191
10,187
48,89
149,156
54,102
149,55
91,79
37,106
200,33
179,94
106,41
134,86
96,191
62,25
18,107
48,10
111,21
169,127
120,89
39,35
162,140
55,173
25,88
182,85
47,183
94,93
68,175
165,51
109,136
71,171
189,21
188,16
60,136
167,52
14,136
111,167
181,118
189,11
21,154
166,81
195,157
133,145
159,181
175,41
123,169
45,41
123,146
118,30
153,34
102,34
181,47
99,26
187,41
142,161
157,99
29,138
86,175
58,121
26,199
163,192
104,121
174,89
158,156
125,125
100,10
49,122
105,55
13,35
80,83
34,94
16,189
12,41
43,68
20,129
44,198
157,93
21,56
134,174
161,92
17,28
140,13
18,81
66,152
90,31
177,45
39,174
21,63
166,53
104,129
125,32
180,200
113,107
183,110
170,11
16,156
177,59
16,182
161,59
170,82
78,162
83,73
139,16
171,117
179,21
18,96
165,98
62,178
116,117
117,60
36,126
91,87
127,98
23,133
32,24
131,18
85,186
110,142
76,173
25,133
146,169
126,120
80,127
98,99
66,109
39,178
121,156
198,13
150,11
171,115
49,189
143,161
64,23
79,122
116,81
69,141
171,176
85,88
113,163
164,153
87,11
125,23
192,110
11,150
43,185
104,130
169,28
177,136
28,73
174,107
175,80
154,173
53,116
41,167
167,10
20,137
174,191
141,80
115,78
50,116
98,18
44,63
162,38
113,33
60,184
168,41
168,169
112,87
61,195
84,32
150,133
28,16
104,56
169,49
60,24
42,89
32,55
192,133
118,113
31,45
31,118
16,173
133,133
162,133
172,189
46,115
135,197
157,132
38,102
172,97
144,54
159,174
31,84
61,65
86,145
93,171
95,63
186,111
131,138
85,58
110,138
120,95
164,149
54,178
27,40
94,13
171,182
189,60
23,85
21,117
94,198
197,84
138,73
137,155
121,14
90,63
134,21
75,27
37,88
42,89
185,80
178,93
98,87
115,164
21,123
101,159
57,171
36,175
124,131
173,189
167,96
66,17
179,12
115,63
173,184
141,37
45,73
85,46
30,74
68,34
144,174
29,143
122,95
134,117
14,93
96,147
145,158
49,45
109,97
165,133
99,44
194,119
50,194
99,30
97,35
97,112
196,75
42,57
107,192
64,110
67,197
25,74
187,37
18,26
66,141
78,27
88,153
39,62
49,101
73,107
97,58
15,199
120,123
133,87
170,80
42,89
37,83
171,181
82,130
59,45
23,11
133,181
15,164
139,99
130,163
32,113
13,58
83,40
107,30
63,10
124,64
191,119
128,82
118,121
182,150
198,149
190,58
130,171
19,192
61,56
64,23
14,180
65,68
60,153
190,102
143,34
41,27
71,147
148,147
183,97
151,110
160,35
150,56
158,191
57,84
146,162
174,123
169,198
101,106
123,77
24,22
49,19
75,123
162,138
183,184
48,88
147,20
135,115
149,196
51,106
26,171
164,14
106,140
126,17
77,191
94,97
53,77
44,70
179,85
57,95
176,33
134,148
147,191
114,30
165,196
161,189
94,66
194,59
181,156
55,91
192,104
127,51
37,130
23,154
107,83
143,143
183,45
44,89
65,160
54,85
128,142
181,193
112,188
67,139
128,110
138,60
134,150
63,121
175,131
141,87
57,90
167,121
17,115
30,96
36,194
109,156
184,91
14,145
198,88
184,88
50,52
134,53
121,193
122,113
78,111
92,165
103,32
138,151
113,105
78,92
66,139
186,189
51,85
199,14
161,67
115,111
137,28
121,20
70,20
174,177
138,167
90,90
197,112
69,101
148,162
152,123
188,23
99,78
38,117
34,186
104,68
29,57
24,30
87,128
60,158
122,106
137,11
59,42
200,199
170,38
120,117
149,14
100,189
179,97
182,131
13,29
179,17
192,192
54,95
35,86
145,86
148,122
39,190
193,163
114,55
50,56
142,24
87,92
110,172
98,75
88,83
106,42
86,91
114,177
101,165
75,139
73,179
23,35
43,198
37,30
82,173
185,100
116,163
147,43
29,13
183,120
148,12
175,127
55,133
177,86
181,77
193,42
103,165
74,93
178,20
72,140
98,105
24,172
114,12
42,132
83,118
61,74
83,11
123,100
50,106
30,107
152,120
108,147
23,126
79,170
23,66
47,148
40,189
65,193
136,147
102,187
122,74
200,143
48,144
166,169
112,169
55,65
176,168
39,63
54,10
51,49
87,161
98,35
183,33
104,110
178,125
72,19
110,86
119,182
163,81
60,79
167,12
97,115
68,37
13,34
73,153
131,40
171,127
144,141
193,178
188,113
32,58
117,31
80,131
82,24
81,33
108,196
36,127
135,84
145,82
12,124
178,130
123,63
193,17
110,123
119,139
25,72
101,103
119,53
189,148
132,152
49,128
28,77
184,166
154,83
26,179
17,118
115,74
57,111
168,110
51,175
185,176
127,57
89,75
135,192
133,187
157,135
186,76
195,90
82,171
153,38
119,75
130,167
65,44
63,60
126,69
35,79
136,105
146,31
62,36
135,142
30,148
179,172
141,48
35,30
197,193
130,36
65,91
164,94
180,150
184,129
181,176
195,182
138,200
98,10
87,33
53,66
170,80
139,23
64,125
58,113
71,69
38,85
132,175
124,92
130,169
57,192
118,61
192,111
183,141
77,150
42,17
156,30
96,68
95,104
80,86
174,129
136,42
199,14
148,23
119,42
156,68
156,200
170,133
48,83
104,107
41,96
195,74
113,192
66,200
77,190
62,63
154,132
35,121
73,189
131,111
165,188
195,34
147,138
175,48
30,39
96,106
71,77
96,79
27,25
184,72
47,21
110,140
55,86
99,30
135,128
148,129
37,22
81,184
169,72
148,41
42,24
72,76
180,73
177,20
103,186
135,160
127,128
33,160
153,199
167,123
16,140
115,137
184,25
73,189
139,119
124,171
66,82
179,187
96,35
106,116
30,160
11,37
179,127
169,61
46,147
46,153
147,41
95,168
189,142
185,35
186,194
12,61
44,125
57,153
108,28
187,150
149,145
107,41
33,14
30,185
127,155
83,48
27,30
196,28
68,183
129,85
172,27
42,140
16,35
126,74
164,145
141,192
56,73
36,26
121,44
55,175
31,51
88,96
14,93
167,136
136,134
53,166
40,38
75,199
100,104
45,30
122,28
184,60
85,158
149,76
63,65
127,15
116,32
172,136
84,110
45,127
16,119
120,75
179,111
139,160
49,74
24,75
58,176
46,156
155,196
69,80
165,91
56,135
86,189
93,173
126,164
188,32
124,189
65,120
132,58
41,129
37,199
146,56
37,45
90,32
33,174
119,125
122,180
14,16
13,74
60,117
79,85
151,104
139,95
117,195
190,22
108,25
174,23
122,180
138,180
46,100
36,176
120,101
139,61
127,178
159,193
120,74
172,25
26,173
34,34
90,79
67,65
188,20
163,101
60,40
194,87
188,103
149,93
36,184
145,58
191,20
140,98
153,91
180,181
66,45
93,152
173,150
199,120
44,78
164,74
122,12
135,88
40,117
75,99
128,143
41,93
148,10
184,130
100,173
119,54
94,95
167,42
175,126
10,108
63,112
44,97
165,137
184,114
72,125
90,148
27,75
114,127
20,146
166,68
32,67
14,120
182,15
99,167
41,39
38,122
150,34
94,157
29,106
83,187
137,15
177,30
21,25
107,35
92,23
200,68
136,29
161,129
104,92
170,49
164,135
95,118
196,190
26,38
145,40
83,94
106,95
89,53
111,54
38,21
89,82
163,23
98,156
153,43
104,192
67,66
18,15
35,181
181,115
164,171
123,191
169,103
72,175
120,70
96,153
120,31
110,142
108,56
97,41
173,52
142,179
30,61
160,57
132,112
138,54
67,170
36,34
14,118
123,147
26,69
92,48
34,188
140,106
56,45
25,151
126,192
18,49
196,24
70,150
77,113
89,196
84,179
88,162
195,159
29,104
12,120
118,56
74,198
165,200
31,157
162,68
14,128
80,167
49,61
138,147
105,52
120,10
87,135
188,11
59,74
46,136
12,85
138,88
111,87
88,31
11,80
117,82
148,76
56,17
138,49
71,153
187,164
50,50
117,194
65,37
171,37
25,119
186,40
121,31
59,117
51,200
153,106
178,84
37,146
193,58
102,194
96,190
62,131
31,56
29,66
104,67
172,56
29,118
127,131
46,187
165,109
44,36
130,111
147,44
21,90
146,170
192,178
55,36
92,41
69,32
145,170
51,11
18,68
89,102
92,47
61,158
82,186
133,157
58,186
29,150
199,177
112,95
130,114
21,168
95,83
19,174
20,105
166,33
78,11
174,166
110,42
198,190
131,13
74,65
185,58
60,107
168,117
139,76
188,174
71,31
192,20
70,33
88,151
175,109
62,118
51,12
140,135
159,15
168,70
105,179
11,86
153,60
16,136
81,170
82,185
127,180
115,75
115,24
147,36
32,94
102,86
153,90
175,41
114,74
68,14
25,97
58,144
111,106
81,97
50,185
74,153
171,165
80,104
10,98
184,148
32,42
72,190
58,12
54,113
178,147
177,175
15,174
107,173
112,162
16,30
159,76
52,115
26,26
33,128
70,158
173,153
196,155
12,200
59,137
153,16
112,191
119,175
24,167
189,187
83,31
131,166
96,93
154,73
200,120
100,185
23,34
54,175
111,59
179,66
166,27
57,136
49,130
177,41
144,50
197,136
67,89
134,11
150,183
75,100
166,117
144,169
102,37
194,181
140,160
59,183
19,116
162,148
151,147
85,73
173,51
132,16
200,112
164,173
74,85
73,128
92,68
102,61
93,177
83,54
119,151
167,136
146,109
18,127
145,118
43,174
195,67
91,78
92,192
48,64
124,40
184,21
48,71
100,162
108,126
110,77
180,197
162,49
30,55
68,27
52,109
14,58
106,11
86,25
144,73
116,75
153,148
100,10
131,84
157,153
116,24
132,73
158,198
176,96
155,124
172,44
66,169
195,41
138,82
184,185
36,179
42,69
139,199
70,70
99,170
85,128
141,193
198,147
200,28
23,139
144,187
140,66
120,127
70,175
173,153
76,80
15,17
127,23
66,75
158,183
194,170
68,112
13,111
181,149
42,102
150,100
199,80
56,79
75,10
134,85
183,128
103,50
128,75
38,111
17,132
179,111
94,166
41,194
70,52
74,197
121,144
169,72
154,65
158,160
141,155
145,89
81,34
124,34
82,101
159,175
21,91
10,79
94,98
44,58
81,105
185,58
200,127
64,174
95,116
115,193
58,178
193,21
44,195
88,139
165,34
149,177
139,159
183,78
105,106
95,163
94,39
57,111
157,92
198,163
119,10
166,78
115,163
192,23
107,170
114,103
195,164
145,54
162,171
181,182
161,143
22,177
183,144
93,141
26,166
124,46
28,126
60,188
89,74
96,126
71,100
164,196
61,41
174,73
155,127
120,95
167,186
185,148
125,81
121,175
21,86
177,42
24,33
123,123
87,164
110,173
31,25
199,155
87,107
21,106
152,198
36,129
106,73
89,74
142,58
25,36
79,192
168,29
165,185
173,30
141,119
47,90
70,19
119,151
110,169
112,145
39,158
106,154
148,156
131,161
12,137
37,29
191,193
37,82
183,184
48,83
29,155
185,101
200,18
127,182
128,145
187,165
28,82
128,12
126,141
27,197
104,14
140,171
108,172
108,176
35,72
151,111
76,148
141,121
91,109
139,139
191,129
159,78
119,124
36,116
70,148
49,151
23,157
144,187
128,56
72,100
116,140
190,130
99,51
118,32
125,127
67,186
195,183
68,68
17,155
17,136
111,14
192,186
147,162
188,88
75,41
66,141
96,157
132,14
45,16
15,157
82,132
146,163
148,169
165,179
187,180
139,11
138,79
87,160
142,174
182,40
162,128
102,49
72,46
18,114
11,75
44,153
103,173
95,184
174,189
109,14
77,119
76,188
13,103
59,144
185,24
164,172
145,199
189,37
28,47
153,147
154,74
111,126
39,200
76,42
153,73
111,59
16,72
112,147
46,166
145,33
169,103
192,145
185,45
185,81
132,162
54,158
137,195
135,110
33,33
38,141
144,90
131,179
162,68
90,37
184,159
144,54
182,125
192,124
84,182
118,112
116,101
186,112
132,172
170,54
31,87
74,113
192,82
145,13
159,14
197,63
140,161
112,147
81,145
85,28
118,14
131,37
116,56
21,142
66,148
199,197
81,53
40,152
68,32
165,31
68,143
165,60
80,26
45,107
158,122
17,188
69,12
188,192
83,180
140,21
25,166
177,147
114,83
187,156
195,148
98,22
132,98
75,106
10,144
53,153
107,155
53,106
122,100
69,40
119,145
122,157
52,48
36,123
130,78
67,70
55,24
49,127
129,188
93,24
128,94
78,24
174,41
116,86
169,131
190,181
96,171
68,106
190,44
167,27
25,42
176,75
64,18
23,126
163,84
52,27
169,60
160,31
80,27
177,176
153,125
58,34
163,175
17,184
155,20
117,165
124,101
171,156
130,87
146,166
197,14
140,12
55,54
150,170
130,128
30,65
184,23
176,10
40,80
71,169
135,190
167,150
79,112
129,48
117,116
169,83
193,92
186,33
153,166
88,120
94,56
44,177
147,10
16,96
127,44
99,63
97,102
21,200
138,130
154,100
149,42
63,31
142,99
137,140
62,59
147,143
75,61
40,79
21,120
156,55
174,128
120,64
84,33
86,146
54,126
36,133
163,103
54,36
72,197
170,74
18,118
18,43
73,104
135,17
109,148
20,145
39,108
123,43
47,51
195,59
168,32
190,68
150,188
129,98
136,167
73,156
79,112
158,183
69,12
177,190
116,26
27,148
128,109
56,186
12,49
131,132
39,111
110,65
41,147
12,54
89,158
22,127
29,120
156,11
12,196
121,200
36,157
68,121
35,174
19,70
23,18
113,17
20,139
200,31
88,66
122,72
17,92
57,20
182,144
172,72
150,103
64,48
62,159
76,197
24,81
10,183
71,141
188,109
33,65
148,193
18,147
41,146
149,99
17,72
179,187
162,190
13,92
49,101
115,199
138,123
178,42
124,20
51,184
63,76
73,179
66,112
14,29
39,91
67,77
152,144
160,94
42,100
73,95
57,123
81,161
132,135
199,81
105,32
31,66
194,196
159,95
184,119
35,72
151,88
36,97
135,58
37,194
199,47
147,24
10,138
11,157
32,166
65,127
86,103
55,15
24,93
109,16
172,126
162,134
114,10
54,88
69,39
29,112
172,10
92,195
28,167
178,187
199,31
122,168
176,55
75,68
99,147
177,65
190,42
176,177
177,34
113,199
199,184
105,121
124,22
122,101
120,142
191,110
35,39
48,103
177,36
174,58
180,129
31,45
33,120
163,166
80,23
188,18
21,112
112,60
15,119
52,188
125,125
17,68
66,107
159,142
57,115
182,87
14,82
116,163
38,124
197,178
115,142
62,172
150,52
194,116
173,13
19,98
82,144
171,130
138,166
157,178
78,131
161,167
80,17
163,111
104,19
112,197
171,102
184,88
109,140
166,67
81,140
179,23
185,75
157,187
146,11
31,93
184,165
143,19
58,190
200,141
134,34
186,149
187,124
190,199
185,103
22,159
199,12
128,113
104,40
176,75
122,100
95,68
60,134
86,139
112,68
136,48
48,90
111,138
85,184
91,179
66,145
34,74
35,107
48,190
119,193
146,144
103,89
88,62
28,73
137,120
73,118
24,127
67,140
71,27
119,164
63,144
139,128
119,178
171,100
128,64
77,71
117,27
128,64
181,120
109,46
39,172
98,88
41,148
89,79
55,65
134,190
124,118
165,126
44,180
199,75
168,50
43,58
177,146
152,174
130,119
21,23
148,45
110,11
129,159
188,146
42,194
58,21
125,31
52,62
180,89
185,78
175,96
192,57
146,89
100,49
117,189
189,56
45,183
27,146
98,199
14,134
54,184
194,58
68,40
60,61
168,197
48,182
123,47
195,183
99,137
20,186
188,91
198,93
97,101
106,99
190,81
49,43
190,24
191,183
83,120
146,107
16,124
66,55
169,17
55,95
54,138
17,26
144,35
197,160
19,127
99,34
64,141
96,145
13,53
85,160
70,61
94,134
181,119
136,129
198,69
35,98
152,96
23,23
121,191
51,122
116,80
58,98
106,23
105,81
51,53
139,43
75,90
101,98
158,189
87,143
181,103
43,46
175,43
161,104
95,179
18,14
167,197
91,12
49,83
22,111
105,111
116,123
198,158
105,127
165,125
45,27
173,123
99,192
109,120
162,46
114,71
145,166
156,96
83,40
26,127
195,66
35,67
40,100
93,103
170,67
113,18
185,109
35,152
53,73
88,157
151,128
79,21
45,43
165,39
146,121
42,18
72,124
171,39
110,48
104,149
19,67
33,136
100,96
123,158
31,10
109,71
67,166
60,80
16,198
67,178
40,179
42,162
16,181
195,10
142,136
194,194
176,81
18,54
69,81
154,150
136,150
197,45
13,83
109,118
56,122
46,73
116,107
140,128
80,90
83,16
193,111
91,128
90,155
187,127
112,113
31,192
58,38
168,115
117,137
11,53
197,167
148,77
75,91
110,188
77,45
199,107
98,194
102,59
71,159
179,55
71,161
196,89
15,198
135,158
161,78
100,89
168,122
123,74
157,75
76,178
174,10
63,71
86,170
44,151
122,125
67,98
70,28
182,144
104,41
79,197
100,16
27,199
191,68
125,131
126,155
71,20
105,182
98,155
20,123
40,41
145,40
89,145
157,109
198,121
165,83
19,185
11,77
99,85
84,10
29,105
28,92
105,136
145,14
18,58
164,153
11,69
67,11
170,14
79,148
112,13
107,188
88,26
107,10
190,55
155,44
70,130
85,47
93,14
22,48
135,80
159,195
197,136
184,54
33,191
53,103
178,95
37,168
107,113
83,119
105,154
162,65
26,177
150,22
170,88
140,67
196,115
161,60
64,90
102,105
44,166
135,38
115,66
186,82
195,40
32,138
89,177
178,66
127,170
125,172
119,71
15,23
138,36
17,69
59,21
155,109
177,113
187,152
131,67
31,191
150,171
195,141
47,63
46,133
53,151
90,33
147,147
158,195
19,106
109,86
178,153
92,115
200,54
119,68
173,123
198,136
48,144
118,58
26,126
162,15
139,114
134,188
122,197
121,154
115,35
200,81
114,65
29,38
53,24
192,147
196,176
154,115
198,149
88,91
157,156
140,45
45,60
27,37
19,101
121,119
177,12
117,144
149,106
44,192
14,164
156,199
178,144
165,175
163,119
198,181
39,99
140,94
164,84
20,158
57,42
154,172
145,54
69,173
152,12
70,61
83,52
181,180
13,163
88,55
180,42
52,152
172,112
162,76
69,52
177,52
12,192
167,112
49,40
155,78
124,24
176,142
132,21
124,68
196,53
30,39
185,46
41,54
159,142
169,176
37,181
168,17
136,140
129,134
89,127
153,173
102,191
192,120
85,195
13,39
119,163
89,90
89,35
193,103
78,127
180,113
45,135
51,66
161,176
112,20
167,101
127,96
46,34
29,180
197,68
109,102
166,61
75,69
129,162
19,97
90,110
29,42
96,102
29,69
36,14
44,154
22,66
65,38
119,161
22,135
39,46
93,40
30,28
156,145
108,120
105,92
136,36
76,170
187,138
53,78
150,194
100,137
39,110
161,143
57,94
77,167
183,172
39,10
102,116
35,22
28,149
178,96
120,64
46,170
156,68
131,159
121,53
166,100
18,11
28,41
168,171
148,138
175,67
22,152
15,70
74,19
144,156
125,199
67,132
105,75
162,102
157,16
99,12
141,30
107,73
59,118
59,18
29,41
42,22
142,195
127,51
196,44
52,57
152,93
117,134
59,151
160,193
200,181
125,46
156,134
41,164
195,107
143,135
58,83
115,50
60,51
142,61
46,126
189,32
30,53
145,192
73,73
110,124
185,155
114,121
150,124
149,56
73,65
71,194
113,69
23,42
167,11
85,121
87,167
123,101
41,48
73,167
136,32
79,138
125,60
146,164
192,128
184,116
44,120
63,103
99,15
108,144
73,23
115,31
88,186
120,144
128,102
46,183
163,124
144,188
83,111
121,115
116,149
173,16
140,57
148,181
67,192
99,19
61,180
16,182
50,92
77,121
154,60
155,71
122,199
154,89
195,48
142,47
153,162
95,149
102,88
148,124
134,11
54,47
102,165
74,189
29,157
165,196
189,91
147,109
19,101
161,50
47,22
139,108
26,185
102,194
129,66
179,108
139,116
37,104
123,78
162,52
167,75
44,162
110,23
26,85
200,189
26,42
14,164
132,72
109,178
96,60
32,83
12,72
145,25
135,104
125,142
27,158
197,63
83,30
112,133
80,70
41,198
198,35
89,113
111,40
117,69
83,195
149,149
121,139
80,42
197,54
47,138
125,37
18,132
108,32
71,121
148,65
97,81
62,129
61,61
171,172
39,33
100,177
200,165
102,38
79,25
44,76
113,48
143,191
48,180
174,184
164,107
59,56
156,108
108,69
98,141
193,175
92,149
74,10
74,129
33,138
49,16
64,128
163,28
134,184
96,122
60,106
189,198
80,94
23,29
150,81
33,31
184,184
92,97
83,113
171,83
187,73
134,11
20,51
98,87
104,54
89,87
96,79
182,181
94,130
43,61
196,13
193,184
107,56
109,122
26,187
77,77
118,126
103,88
155,47
33,83
142,58
143,146
20,92
137,86
35,35
102,53
116,176
67,69
65,109
62,184
171,73
128,32
176,24
81,74
20,92
14,193
62,69
50,160
30,91
79,165
57,91
166,35
44,83
200,151
89,39
153,70
144,39
94,138
107,35
187,112
28,156
72,95
135,162
153,140
166,49
126,89
53,14
52,49
174,97
43,146
93,66
168,87
185,173
90,18
31,50
42,59
64,100
185,99
107,105
121,179
32,79
42,109
106,31
198,126
193,66
177,10
107,68
87,196
53,56
95,53
160,167
16,122
83,61
117,19
119,194
158,199
82,89
175,98
31,23
54,14
185,14
22,145
81,135
56,134
145,173
198,192
85,24
31,108
58,51
73,168
126,43
72,144
92,138
145,43
26,119
176,164
19,56
27,133
35,179
96,12
29,18
140,100
179,150
158,149
55,168
184,171
32,14
132,40
144,79
67,136
18,86
166,179
48,21
67,159
161,40
120,48
61,127
126,48
35,173
32,40
31,59
21,58
38,189
93,195
76,94
96,45
168,124
54,61
133,134
127,199
123,105
149,157
92,15
200,32
176,47
56,181
165,12
132,177
130,115
170,102
123,42
100,72
80,116
27,45
184,179
118,102
28,173
169,77
96,28
187,72
176,174
108,83
37,89
122,92
78,137
184,176
167,120
186,137
165,161
49,42
71,51
133,78
10,65
157,116
180,47
104,15
78,29
27,105
138,36
170,71
54,65
123,128
123,162
87,181
12,103
79,102
18,20
175,56
165,45
136,161
104,13
25,29
132,119
99,195
109,192
16,137
142,131
156,79
37,95
64,125
61,20
149,182
84,29
32,170
51,139
109,47
125,117
78,61
97,84
62,13
29,49
96,34
64,192
182,19
172,78
16,84
172,75
22,71
73,115
130,191
178,200
117,157
121,87
40,102
109,154
168,112
139,35
107,174
19,190
175,31
147,136
43,52
42,42
125,50
160,55
42,136
146,27
186,52
128,170
111,170
58,116
19,116
102,49
20,157
129,19
61,57
148,160
94,163
112,151
56,141
15,156
200,167
170,96
60,196
136,97
26,45
103,82
96,192
126,22
88,36
95,151
34,58
138,46
114,31
36,118
32,18
81,200
63,87
125,129
106,60
36,72
120,175
95,51
112,109
12,107
41,46
106,25
130,83
190,159
169,19
98,134
174,182
177,106
162,67
177,66
68,190
150,142
112,175
34,116
71,40
123,177
87,120
79,175
95,187
185,165
109,94
32,75
89,182
26,32
66,10
139,87
28,98
25,95
161,117
28,15
137,77
40,47
65,167
171,171
97,70
195,25
63,10
187,114
25,59
27,100
23,189
47,164
53,46
195,75
83,69
29,160
183,107
45,192
151,99
156,184
188,19
31,56
27,62
134,23
138,139
129,139
74,81
143,168
152,123
116,104
128,173
55,174
115,185
176,182
119,20
29,159
63,107
188,119
53,80
56,48
166,159
164,11
72,164
122,63
111,200
40,135
163,172
135,62
115,169
168,176
25,113
96,64
145,65
29,83
79,91
164,105
13,19
109,100
23,23
28,13
74,165
194,197
161,113
177,195
149,133
48,137
60,194
108,45
187,33
128,119
92,169
168,105
171,138
11,142
44,28
113,64
81,168
136,17
53,20
141,64
196,120
49,41
67,100
125,73
34,95
10,173
73,89
153,110
27,151
62,12
72,173
176,27
185,186
90,148
171,40
11,89
185,171
199,112
53,86
172,134
46,133
33,107
71,39
157,139
142,35
112,54
160,130
127,125
87,56
165,90
200,109
189,115
139,22
39,41
53,23
37,141
17,153
92,16
54,30
64,32
89,42
129,19
38,179
189,105
78,184
104,187
186,81
34,184
86,15
65,140
63,172
53,95
144,124
61,187
153,75
16,116
197,54
156,180
170,76
24,22
69,121
76,81
89,73
59,185
30,40
93,23
84,32
198,181
131,83
129,109
77,22
163,98
180,193
50,142
163,196
99,156
137,150
50,158
15,72
171,37
18,124
198,68
30,160
79,198
22,27
32,140
15,67
50,94
142,155
97,82
70,31
186,10
136,175
191,120
77,45
191,185
59,178
144,144
149,158
180,179
188,50
109,112
95,170
75,93
11,39
173,177
88,42
108,153
170,23
16,150
111,161
158,153
81,169
108,13
93,84
86,176
74,52
106,147
120,189
199,185
197,180
138,34
35,57
41,59
123,41
83,61
101,171
96,185
170,79
113,61
109,200
76,89
10,165
133,178
87,161
125,157
141,68
46,185
65,41
110,166
122,137
134,67
145,124
130,119
92,179
157,81
135,187
98,40
75,89
96,56
196,92
191,10
137,17
43,148
18,194
109,70
192,166
54,97
134,165
126,32
110,56
184,145
192,78
186,200
178,36
137,155
61,136
62,132
166,102
141,131
131,135
190,147
158,128
28,177
80,136
180,74
198,85
29,65
187,23
60,129
132,23
28,138
89,75
43,157
84,46
65,54
38,89
49,98
74,38
46,32
43,150
129,118
120,133
62,74
31,153
99,165
90,134
80,159
186,46
199,99
75,14
178,26
95,132
84,64
192,171
47,189
39,170
44,126
90,169
27,30
131,75
21,43
145,34
197,104
106,89
42,37
185,125
70,107
78,36
112,192
26,16
38,45
113,44
90,200
91,21
168,194
90,120
156,177
184,50
155,100
96,28
52,137
136,167
165,49
133,138
91,154
128,198
183,93
192,45
50,43
42,68
190,114
193,153
77,122
168,193
49,48
160,151
57,82
194,26
47,48
19,58
74,175
24,95
131,200
114,44
87,122
169,28
35,123
44,59
123,195
34,121
53,79
11,50
149,87
180,46
95,124
189,119
76,49
168,24
187,108
162,75
94,97
178,174
105,55
69,101
54,177
190,129
125,138
194,159
109,94
130,70
130,85
44,10
84,141
120,115
95,197
170,157
20,78
93,158
35,152
138,85
36,165
54,92
190,46
59,88
20,193
34,71
37,61
77,78
62,42
82,123
113,180
74,41
179,80
58,77
22,123
23,80
142,11
74,144
186,176
111,48
183,107
192,200
167,90
146,173
99,60
79,57
61,158
11,17
74,36
